Alteration	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	M059K_CENTRAL_NERVOUS_SYSTEM	D341MED_CENTRAL_NERVOUS_SYSTEM	SW1783_CENTRAL_NERVOUS_SYSTEM	F5_CENTRAL_NERVOUS_SYSTEM	U178_CENTRAL_NERVOUS_SYSTEM	SF172_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM	DAOY_CENTRAL_NERVOUS_SYSTEM	D283MED_CENTRAL_NERVOUS_SYSTEM	H4_CENTRAL_NERVOUS_SYSTEM	NMCG1_CENTRAL_NERVOUS_SYSTEM	CAS1_CENTRAL_NERVOUS_SYSTEM	KNS42_CENTRAL_NERVOUS_SYSTEM	YH13_CENTRAL_NERVOUS_SYSTEM	KNS60_CENTRAL_NERVOUS_SYSTEM	MOGGCCM_CENTRAL_NERVOUS_SYSTEM	GAMG_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	MOGGUVW_CENTRAL_NERVOUS_SYSTEM	X42MGBA_CENTRAL_NERVOUS_SYSTEM	KS1_CENTRAL_NERVOUS_SYSTEM	X1321N1_CENTRAL_NERVOUS_SYSTEM	GMS10_CENTRAL_NERVOUS_SYSTEM	X8MGBA_CENTRAL_NERVOUS_SYSTEM	GI1_CENTRAL_NERVOUS_SYSTEM	SNB19_CENTRAL_NERVOUS_SYSTEM	YKG1_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	T98G_CENTRAL_NERVOUS_SYSTEM	LN18_CENTRAL_NERVOUS_SYSTEM	U118MG_CENTRAL_NERVOUS_SYSTEM	U87MG_CENTRAL_NERVOUS_SYSTEM	A172_CENTRAL_NERVOUS_SYSTEM	HS683_CENTRAL_NERVOUS_SYSTEM	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	LN229_CENTRAL_NERVOUS_SYSTEM	KALS1_CENTRAL_NERVOUS_SYSTEM	KNS81_CENTRAL_NERVOUS_SYSTEM	AM38_CENTRAL_NERVOUS_SYSTEM	GB1_CENTRAL_NERVOUS_SYSTEM	BECKER_CENTRAL_NERVOUS_SYSTEM	SF126_CENTRAL_NERVOUS_SYSTEM	ONS76_CENTRAL_NERVOUS_SYSTEM	SW1088_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM	SNU626_CENTRAL_NERVOUS_SYSTEM	SNU1105_CENTRAL_NERVOUS_SYSTEM	SNU489_CENTRAL_NERVOUS_SYSTEM	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU201_CENTRAL_NERVOUS_SYSTEM	KG1C_CENTRAL_NERVOUS_SYSTEM	TM31_CENTRAL_NERVOUS_SYSTEM	U138MG_CENTRAL_NERVOUS_SYSTEM
FBF1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
ACOX1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
TEN1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
TEN1-CDK3	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
CDK3	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
EVPL	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SRP68	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
EXOC7	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
GALR2	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
ZACN	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
FOXJ1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	1	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
LOC100507218	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	-1	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
RNF157	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	-1	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
FAM100B	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
QRICH2	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
PRPSAP1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SPHK1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
UBE2O	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
AANAT	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
RHBDF2	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
CYGB	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
LOC100507246	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
PRCD	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SNORD1C	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SNORD1A	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SNORD1B	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
ST6GALNAC2	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
ST6GALNAC1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
MXRA7	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
JMJD6	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
METTL23	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
MFSD11	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
MIR636	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SRSF2	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
hsa-mir-636	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
MGAT5B	0	1	-1	1	1	0	0	-1	-1	1	1	1	0	1	1	0	-1	-1	1	0	1	1	-1	1	1	1	1	0	1	1	1	0	-1	0	1	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
LINC00338	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	1	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SEC14L1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	1	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SCARNA16	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	1	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SEPT9	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	1	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
MIR4316	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	1	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
hsa-mir-4316	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	1	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
LOC100507351	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	1	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
FLJ45079	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
TNRC6C	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
LOC100131096	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
TMC6	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
TMC8	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
C17orf99	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SYNGR2	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
TK1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
AFMID	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
BIRC5	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
TMEM235	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
PGS1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
SOCS3	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
DNAH17	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
CYTH1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	2	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
USP36	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	2	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
LOC100653515	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	2	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
TIMP2	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	2	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
LGALS3BP	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	2	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
CANT1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	2	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
LOC100507410	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	2	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
C1QTNF1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	2	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
ENGASE	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
RBFOX3	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
MIR4739	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
ENPP7	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
CBX2	0	1	-1	1	1	0	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
CBX8	0	1	-1	1	1	0	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
CBX4	0	1	-1	1	1	0	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
TBC1D16	0	1	-1	1	1	0	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
CCDC40	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
GAA	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
EIF4A3	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
CARD14	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
SGSH	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
SLC26A11	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
RNF213	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
LOC100294362	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
ENDOV	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
MIR4730	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
NPTX1	0	1	-1	1	1	-2	0	-1	0	-1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
RPTOR	0	1	-1	1	1	-2	0	-1	0	0	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
CHMP6	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
FLJ90757	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
BAIAP2	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
AATK	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	2	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	2	0	-1	1	-1	1	0	1	1	-1	1
MIR1250	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
MIR3065	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
MIR338	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
MIR657	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
hsa-mir-1250	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
hsa-mir-3065	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
hsa-mir-338	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
hsa-mir-657	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	-1	1	1	-1	1
AATK-AS1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	2	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
AZI1	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
C17orf56	0	1	-1	1	1	0	0	-1	0	1	1	1	0	1	1	0	-1	-1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	-1	0	0	1	0	2	-1	1	1	-1	1	0	1	0	-1	1	0	1	0	1	1	-1	1
