Alteration	A2780_OVARY	OVCAR4_OVARY	CAOV3_OVARY	TOV112D_OVARY	HS571T_OVARY	IGROV1_OVARY	OVCAR8_OVARY	TOV21G_OVARY	RMUGS_OVARY	COV362_OVARY	SKOV3_OVARY	SNU8_OVARY	OELE_OVARY	ONCODG1_OVARY	ES2_OVARY	OVKATE_OVARY	OVISE_OVARY	OVMANA_OVARY	NIHOVCAR3_OVARY	OV56_OVARY	JHOS4_OVARY	COV504_OVARY	COV318_OVARY	JHOS2_OVARY	COLO704_OVARY	MCAS_OVARY	FUOV1_OVARY	OVTOKO_OVARY	OV90_OVARY	HEYA8_OVARY	TYKNU_OVARY	EFO21_OVARY	RMGI_OVARY	EFO27_OVARY	OVSAHO_OVARY	KURAMOCHI_OVARY	CAOV4_OVARY	OAW42_OVARY	OV7_OVARY	COV434_OVARY	59M_OVARY	COV644_OVARY	OC316_OVARY	OC314_OVARY	JHOC5_OVARY	JHOM1_OVARY	SNU119_OVARY	SNU840_OVARY	OVK18_OVARY	JHOM2B_OVARY	OAW28_OVARY
LOC100505812	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	0	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
ZNF114	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	0	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CCDC114	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	0	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
EMP3	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	0	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
TMEM143	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
GRIN2D	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
KDELR1	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SYNGR4	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
GRWD1	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
KCNJ14	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CYTH2	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
LMTK3	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SULT2B1	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
hsa-mir-220c	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
FAM83E	0	-1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SPACA4	0	-2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
RPL18	0	-1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SPHK2	0	0	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
DBP	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CA11	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SEC1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	-1	1	1	0	1	1
NTN5	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
FUT2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	-1	1	1	0	1	1
MAMSTR	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
RASIP1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
IZUMO1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
FUT1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
FGF21	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
BCAT2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
HSD17B14	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
PLEKHA4	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
PPP1R15A	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
TULP2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
NUCB1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
DHDH	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
BAX	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
FTL	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
GYS1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
RUVBL2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
LHB	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CGB	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CGB2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SNAR-G2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CGB1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CGB5	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CGB7	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CGB8	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SNAR-G1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
KCNA7	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
NTF4	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SNRNP70	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
LIN7B	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
C19orf73	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
PPFIA3	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
HRC	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	-1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
TRPM4	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SLC6A16	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
MIR4324	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
hsa-mir-4324	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CD37	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
TEAD2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
DKKL1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CCDC155	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
LOC100507003	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
PTH2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SLC17A7	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
ALDH16A1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
PIH1D1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
FLT3LG	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
RPL13A	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
RPL13AP5	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
RPS11	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SNORD32A	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SNORD33	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SNORD34	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SNORD35A	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SNORD35B	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	-1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
MIR150	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	2	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
hsa-mir-150	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	2	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
FCGRT	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	2	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
RCN3	0	1	1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	2	1	-1	0	1	2	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
NOSIP	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	2	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
PRR12	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
PRRG2	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
RRAS	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
SCAF1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
BCL2L12	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
IRF3	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
PRMT1	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
C19orf76	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
CPT1C	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
TSKS	0	1	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	0	1	1	1	0	1	1
AP2A1	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
FUZ	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
MED25	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
LOC100506033	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
PTOV1	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
MIR4749	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
PNKP	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
AKT1S1	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
TBC1D17	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
IL4I1	0	2	-1	0	-2	0	-1	0	1	-1	-1	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
MIR4750	0	2	-1	0	-2	0	-1	0	1	-1	0	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
NUP62	0	2	-1	0	-2	0	-1	0	1	-1	-1	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
ATF5	0	2	-1	0	-2	0	-1	0	1	-1	-1	1	0	-1	-1	0	1	1	-1	0	1	1	-1	1	1	-1	-1	-1	1	0	0	-1	1	-1	-1	-1	1	0	-1	0	-1	1	0	-1	1	1	1	1	0	1	1
